GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Less than $10,000","Margin of Error; Less than $10,000","Estimate; $10,000 to $14,999","Margin of Error; $10,000 to $14,999","Estimate; $15,000 to $19,999","Margin of Error; $15,000 to $19,999","Estimate; $20,000 to $24,999","Margin of Error; $20,000 to $24,999","Estimate; $25,000 to $29,999","Margin of Error; $25,000 to $29,999","Estimate; $30,000 to $34,999","Margin of Error; $30,000 to $34,999","Estimate; $35,000 to $39,999","Margin of Error; $35,000 to $39,999","Estimate; $40,000 to $44,999","Margin of Error; $40,000 to $44,999","Estimate; $45,000 to $49,999","Margin of Error; $45,000 to $49,999","Estimate; $50,000 to $59,999","Margin of Error; $50,000 to $59,999","Estimate; $60,000 to $74,999","Margin of Error; $60,000 to $74,999","Estimate; $75,000 to $99,999","Margin of Error; $75,000 to $99,999","Estimate; $100,000 to $124,999","Margin of Error; $100,000 to $124,999","Estimate; $125,000 to $149,999","Margin of Error; $125,000 to $149,999","Estimate; $150,000 to $199,999","Margin of Error; $150,000 to $199,999","Estimate; $200,000 or more","Margin of Error; $200,000 or more"
0500000US18095,18095,"Madison County, Indiana",46948,1854,2950,808,3356,821,2291,614,2899,766,3402,826,2943,766,2462,670,2657,755,3480,1113,4132,939,5481,1107,6007,881,2589,608,1082,395,798,383,419,209
0500000US18097,18097,"Marion County, Indiana",250409,4596,14208,1713,13150,1771,12124,1745,16864,2083,13831,2000,16822,2083,11871,1542,15163,1758,9731,1488,21959,1975,28404,2506,29277,2292,18722,2103,9960,1824,8679,1290,9644,1301
0500000US18105,18105,"Monroe County, Indiana",47877,1749,6276,1204,3272,914,2856,838,2285,666,3038,952,3465,936,2136,869,2020,774,1450,549,3987,998,4718,1007,5170,896,2308,606,1370,628,2161,607,1365,435
0500000US18109,18109,"Morgan County, Indiana",26334,1134,2045,774,1075,382,1653,588,1158,416,1318,559,1469,454,1514,579,918,402,935,407,1891,574,3504,918,4122,829,2590,625,886,507,669,314,587,394
0500000US18127,18127,"Porter County, Indiana",58912,1401,3077,950,1967,569,3667,1225,2765,814,1101,394,2840,817,2704,950,3090,911,1980,814,4267,925,7936,1254,8900,1223,6542,1089,3498,933,2734,778,1844,671
0500000US18141,18141,"St. Joseph County, Indiana",84290,2381,5443,990,3908,883,5454,959,4848,1046,5526,1031,5885,1046,4574,975,5718,1045,4291,831,6791,1154,9388,1482,9283,1275,5986,978,2804,748,1780,444,2611,602
0500000US18157,18157,"Tippecanoe County, Indiana",54551,1682,4634,1033,3100,796,3036,688,3091,753,3000,990,3179,836,2646,814,2632,819,3237,841,4457,957,5681,972,7577,1068,3870,890,1403,444,1854,609,1154,443
0500000US18163,18163,"Vanderburgh County, Indiana",66431,1792,5971,1380,5120,1053,4613,993,4404,1168,3160,799,2953,784,4566,1135,3785,723,2858,850,4833,849,7074,1220,8650,1398,4315,944,1976,624,1111,470,1042,415
0500000US18167,18167,"Vigo County, Indiana",38715,1690,3717,1102,2514,668,3283,883,2666,703,3100,1043,1765,576,2059,696,2498,968,1317,449,2667,751,4122,789,4390,967,2166,675,1021,451,911,496,519,315
0500000US18177,18177,"Wayne County, Indiana",24599,1442,1626,596,1756,549,1849,637,1357,500,2299,556,1547,552,1395,466,891,342,1624,693,2456,581,2787,767,2255,501,1657,596,453,329,199,191,448,274
