GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Less than $10,000","Margin of Error; Less than $10,000","Estimate; $10,000 to $14,999","Margin of Error; $10,000 to $14,999","Estimate; $15,000 to $19,999","Margin of Error; $15,000 to $19,999","Estimate; $20,000 to $24,999","Margin of Error; $20,000 to $24,999","Estimate; $25,000 to $29,999","Margin of Error; $25,000 to $29,999","Estimate; $30,000 to $34,999","Margin of Error; $30,000 to $34,999","Estimate; $35,000 to $39,999","Margin of Error; $35,000 to $39,999","Estimate; $40,000 to $44,999","Margin of Error; $40,000 to $44,999","Estimate; $45,000 to $49,999","Margin of Error; $45,000 to $49,999","Estimate; $50,000 to $59,999","Margin of Error; $50,000 to $59,999","Estimate; $60,000 to $74,999","Margin of Error; $60,000 to $74,999","Estimate; $75,000 to $99,999","Margin of Error; $75,000 to $99,999","Estimate; $100,000 to $124,999","Margin of Error; $100,000 to $124,999","Estimate; $125,000 to $149,999","Margin of Error; $125,000 to $149,999","Estimate; $150,000 to $199,999","Margin of Error; $150,000 to $199,999","Estimate; $200,000 or more","Margin of Error; $200,000 or more"
0500000US18141,18141,"St. Joseph County, Indiana",3752,536,145,187,147,113,497,330,222,178,311,232,453,369,472,331,376,379,200,211,164,136,477,289,235,171,0,264,53,89,0,264,0,264
0500000US19153,19153,"Polk County, Iowa",6488,886,358,473,124,117,1277,874,252,174,266,252,922,606,706,459,479,498,106,178,655,433,380,334,475,322,102,180,102,130,0,221,284,462
0500000US20091,20091,"Johnson County, Kansas",7463,1016,471,285,320,384,683,476,634,586,51,84,352,244,569,339,214,224,957,644,359,214,542,378,1028,454,830,407,171,188,216,250,66,110
0500000US20173,20173,"Sedgwick County, Kansas",12832,1362,1503,660,510,345,1599,1016,1346,589,1230,675,812,378,1489,971,887,646,823,437,389,236,1138,864,486,267,338,283,146,241,92,99,44,72
0500000US20177,20177,"Shawnee County, Kansas",4590,528,195,229,365,358,854,521,496,337,326,222,279,216,537,307,190,232,411,374,269,192,294,242,187,182,59,96,0,240,33,59,95,157
0500000US20209,20209,"Wyandotte County, Kansas",8426,637,779,516,376,275,673,406,923,466,549,305,569,355,1464,686,360,315,400,334,960,500,374,242,898,440,35,66,0,240,66,122,0,240
0500000US21067,21067,"Fayette County, Kentucky",4017,656,146,132,638,510,1115,640,126,126,437,277,170,162,24,41,360,304,72,124,280,267,145,119,135,146,369,343,0,270,0,270,0,270
0500000US21111,21111,"Jefferson County, Kentucky",5452,736,845,485,398,382,217,174,555,298,264,253,825,537,150,183,204,234,252,271,627,645,539,410,233,162,189,168,19,26,0,270,135,222
0500000US22051,22051,"Jefferson Parish, Louisiana",11933,1233,799,517,1086,701,2107,957,596,384,415,293,267,277,788,603,881,531,948,433,1372,590,736,394,829,348,551,407,248,216,158,263,152,168
0500000US24003,24003,"Anne Arundel County, Maryland",5261,702,210,170,54,99,50,75,131,202,0,282,195,186,440,290,277,278,547,349,269,186,456,299,1277,740,500,300,360,259,233,151,262,217
