Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
0500000US48375,48375,"Potter County, Texas",10919,1138,1631,689,583,420,1213,637,1291,640,907,444,1005,473,611,465,799,545,374,365,1308,555,638,411,476,363,0,294,28,49,55,98,0,294
0500000US48381,48381,"Randall County, Texas",5696,817,245,232,714,402,218,231,0,294,431,382,534,359,262,280,507,465,83,147,712,593,649,468,484,270,284,248,416,368,93,154,64,110
0500000US48409,48409,"San Patricio County, Texas",10372,757,1044,502,1343,571,1117,457,415,266,493,276,704,406,99,107,481,355,260,255,809,405,1707,622,1188,413,221,195,370,302,69,126,52,70
0500000US48423,48423,"Smith County, Texas",8341,827,382,261,839,529,556,350,377,344,729,514,535,363,349,374,1338,578,386,283,544,407,692,351,1220,670,111,138,235,205,0,294,48,89
0500000US48439,48439,"Tarrant County, Texas",126249,3018,7602,1717,5613,1575,10554,2219,10273,1775,7986,1593,10369,1797,10094,2068,9095,1633,6507,1236,13198,1867,12186,1966,11430,2005,5359,1177,2876,876,1933,726,1174,498
0500000US48441,48441,"Taylor County, Texas",8560,851,1703,763,485,404,1062,562,480,270,775,478,311,265,372,280,722,568,217,202,777,485,420,358,307,222,535,455,232,274,100,181,62,107
0500000US48451,48451,"Tom Green County, Texas",12741,1081,1258,621,1138,630,1530,732,1703,931,582,412,544,314,906,567,392,288,397,351,1092,548,1117,571,1102,483,362,317,149,190,390,464,79,132
0500000US48453,48453,"Travis County, Texas",103443,3125,9681,1672,8646,1814,9398,1829,6684,1545,6662,1493,7749,1574,7564,1480,5326,1434,4228,1112,8387,1578,8866,1373,8368,1615,5641,1268,2793,964,1966,578,1484,550
0500000US48469,48469,"Victoria County, Texas",11885,1012,1550,738,1069,522,1757,840,913,466,900,563,319,282,500,353,750,328,433,303,779,497,1025,525,938,518,511,364,91,154,350,397,0,294
0500000US48479,48479,"Webb County, Texas",63336,1823,7637,1319,4947,1518,5901,1332,4740,1080,4005,1158,4483,1300,4642,1099,2904,867,3557,1047,3970,1122,4226,1192,5625,1279,2675,912,1346,630,1480,722,1198,557
0500000US48485,48485,"Wichita County, Texas",6247,867,292,205,1307,593,251,307,374,289,981,560,489,406,651,384,357,287,295,210,372,296,269,201,367,274,242,265,0,294,0,294,0,294
0500000US48491,48491,"Williamson County, Texas",27359,1949,1058,489,976,633,979,607,1655,656,1012,700,1159,664,2801,967,1339,651,1802,768,4837,1285,3327,1196,2300,852,2341,926,994,512,510,279,269,238
0500000US49011,49011,"Davis County, Utah",6825,792,219,183,330,249,331,325,437,373,309,272,264,237,841,418,238,243,488,391,644,490,541,380,588,329,953,594,203,197,299,364,140,162
0500000US49035,49035,"Salt Lake County, Utah",44648,2025,3368,942,3657,1001,3872,1017,2589,893,4173,1106,3531,1032,1758,722,2542,826,2545,902,3445,1122,5645,1284,4061,1017,1459,584,1282,814,408,263,313,183
0500000US49049,49049,"Utah County, Utah",11218,1051,806,485,470,385,561,420,936,512,807,488,1750,820,767,457,603,472,321,285,1720,709,1150,494,749,352,214,225,313,237,51,90,0,267
0500000US49057,49057,"Weber County, Utah",11021,1033,750,464,602,416,625,460,1323,637,559,363,1072,557,357,363,1138,596,958,548,641,364,1354,684,838,479,574,348,121,117,41,70,68,109
0500000US51013,51013,"Arlington County, Virginia",9632,1169,986,499,192,258,740,647,605,476,210,207,497,364,615,584,239,229,362,320,1162,620,627,341,1051,547,547,377,376,337,460,320,963,508
0500000US51059,51059,"Fairfax County, Virginia",42113,2388,703,472,674,592,996,637,1515,846,1306,657,1386,698,1076,685,2589,1046,1517,626,3905,1380,6314,1700,6744,1234,3938,1027,3038,1043,3916,1038,2496,909
0500000US51107,51107,"Loudoun County, Virginia",8783,1009,223,258,123,196,24,43,530,383,277,292,57,95,392,380,167,153,266,196,411,354,937,479,1197,668,1633,696,1169,479,768,481,609,360
0500000US51153,51153,"Prince William County, Virginia",19499,1541,518,517,166,157,316,323,1253,813,578,508,1606,810,1356,927,874,655,1086,749,1326,508,2724,1240,2472,1205,1810,792,1461,822,997,531,956,642
0500000US51510,51510,"Alexandria city, Virginia",6947,1120,91,154,93,148,110,176,664,580,527,481,431,400,331,316,1203,752,278,329,870,622,411,350,698,484,536,369,223,210,248,226,233,229
0500000US51810,51810,"Virginia Beach city, Virginia",8198,809,113,145,232,273,365,260,325,324,373,301,339,275,729,597,354,272,164,145,802,444,1139,591,1186,589,825,499,847,443,216,205,189,150
0500000US53005,53005,"Benton County, Washington",7921,913,575,531,1071,550,581,499,1414,782,346,402,104,160,380,377,314,230,562,446,552,420,557,356,440,334,461,308,278,307,214,290,72,121
0500000US53011,53011,"Clark County, Washington",7985,998,1211,622,377,365,146,129,219,187,672,470,453,364,828,571,375,271,138,174,925,678,551,302,930,447,715,607,67,112,309,301,69,114
0500000US53021,53021,"Franklin County, Washington",8162,887,1704,689,263,265,988,591,312,281,461,376,458,384,327,264,279,242,241,244,1123,610,656,339,454,280,721,563,175,143,0,277,0,277
0500000US53025,53025,"Grant County, Washington",8343,1091,1210,723,667,499,240,197,725,567,462,285,390,372,578,349,1033,565,132,158,628,492,1121,633,786,417,318,314,0,277,0,277,53,87
0500000US53033,53033,"King County, Washington",49226,2657,3491,1020,2011,822,2207,926,4225,1311,3110,1043,2802,1072,3565,1126,1667,570,3158,869,4390,1071,6180,1360,4064,1268,3197,846,1856,734,2225,705,1078,509
0500000US53053,53053,"Pierce County, Washington",17946,1422,1441,690,551,371,1564,713,1359,635,559,374,1011,670,1765,627,1106,418,874,470,1952,671,1949,833,1973,627,857,445,488,351,416,275,81,134
0500000US53061,53061,"Snohomish County, Washington",14900,1571,120,163,662,498,1154,674,1397,660,1326,720,1494,674,962,496,1069,614,440,339,1558,654,1649,707,1253,640,827,363,223,179,487,366,279,283
0500000US53063,53063,"Spokane County, Washington",5230,848,705,486,51,87,444,463,243,229,658,443,199,207,179,163,284,276,161,185,435,396,708,390,421,370,367,326,233,294,142,172,0,277
0500000US53077,53077,"Yakima County, Washington",26210,1500,1910,864,2736,870,3840,1072,3242,1237,1657,691,1530,860,1754,756,1404,528,627,365,2252,919,2194,725,1544,709,832,496,463,531,58,92,167,172
0500000US55025,55025,"Dane County, Wisconsin",7404,1116,983,637,205,296,206,196,710,529,540,538,704,459,530,333,239,256,276,311,829,478,780,347,812,459,153,147,98,103,126,142,213,278
0500000US55079,55079,"Milwaukee County, Wisconsin",31712,1402,2689,778,2355,674,3384,997,2723,908,2950,806,2526,880,1721,638,2206,710,1900,855,2145,668,3013,873,2223,698,1237,540,255,207,241,193,144,140
0500000US55101,55101,"Racine County, Wisconsin",5385,802,343,339,371,256,311,274,452,271,306,227,439,366,224,206,280,300,45,81,286,316,1152,478,559,405,455,342,66,86,40,69,56,97
