Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
0500000US49049,49049,"Utah County, Utah",11448,1076,572,302,606,405,665,427,899,455,835,561,1262,649,1019,640,426,296,1285,646,551,453,1121,531,1168,554,486,323,273,228,210,178,70,119
0500000US49057,49057,"Weber County, Utah",9319,1025,373,245,542,388,998,544,746,469,445,285,1145,572,814,515,543,338,1150,616,1093,587,761,463,338,301,167,262,0,263,107,137,97,151
0500000US51013,51013,"Arlington County, Virginia",9998,1537,774,571,191,223,602,563,235,219,402,435,678,663,280,280,295,247,336,355,920,699,457,553,1692,871,1132,690,1129,690,591,413,284,227
0500000US51041,51041,"Chesterfield County, Virginia",5670,783,277,250,278,251,418,420,486,435,524,455,682,479,0,285,418,463,445,514,382,344,658,514,647,547,37,64,371,423,47,81,0,285
0500000US51059,51059,"Fairfax County, Virginia",38045,1856,656,499,668,391,965,606,1234,611,1239,662,2074,885,1755,769,1739,847,1887,859,3037,992,5397,1233,4111,1051,4144,962,3922,1021,2733,927,2484,859
0500000US51107,51107,"Loudoun County, Virginia",8469,1098,53,96,240,275,271,262,965,767,120,212,317,324,425,442,1267,824,124,149,722,496,1194,510,971,502,505,369,383,242,473,319,439,274
0500000US51153,51153,"Prince William County, Virginia",18148,1097,315,289,279,442,612,465,408,444,252,210,1151,741,401,340,993,557,1396,767,1774,879,1905,850,3517,865,2252,731,1266,632,1101,478,526,323
0500000US51510,51510,"Alexandria city, Virginia",6066,1089,439,321,289,334,376,401,364,285,202,210,51,84,108,181,411,457,487,357,259,199,733,558,773,443,750,519,457,440,241,242,126,148
0500000US53005,53005,"Benton County, Washington",6343,857,814,622,339,298,849,539,353,275,835,597,364,334,290,373,209,251,131,152,479,449,1011,663,447,435,0,271,157,182,65,114,0,271
0500000US53011,53011,"Clark County, Washington",6913,829,640,487,410,218,225,219,168,131,358,278,564,382,772,510,191,181,191,271,475,347,1125,569,1129,668,379,291,208,149,78,88,0,271
0500000US53021,53021,"Franklin County, Washington",8736,647,580,316,1130,752,573,387,772,500,1092,606,946,517,180,182,693,513,573,388,393,375,685,562,432,284,390,466,297,295,0,271,0,271
0500000US53025,53025,"Grant County, Washington",7303,834,336,251,443,355,691,424,1262,716,487,359,143,173,284,333,467,400,607,487,430,321,1189,441,661,457,79,125,44,75,102,165,78,131
0500000US53033,53033,"King County, Washington",42802,2330,2775,1002,1862,750,1733,744,2377,848,2069,824,2660,944,2677,951,2463,895,2453,875,3382,943,5218,1319,4791,1302,3425,861,1738,767,1509,561,1670,773
0500000US53053,53053,"Pierce County, Washington",15840,1392,1330,565,1159,551,480,381,633,471,639,385,1713,813,1040,525,909,491,653,391,998,415,1653,674,2104,791,1876,800,183,206,223,183,247,250
0500000US53061,53061,"Snohomish County, Washington",11862,1184,217,179,570,441,559,359,317,309,564,454,1141,622,777,507,612,417,641,424,749,463,1695,613,1210,577,983,544,485,345,1055,555,287,247
0500000US53063,53063,"Spokane County, Washington",5356,781,790,379,262,254,77,95,281,228,358,317,177,207,241,318,450,408,648,415,402,231,282,218,970,471,221,212,118,131,0,271,79,102
0500000US53077,53077,"Yakima County, Washington",24113,1547,1349,516,2485,922,2312,812,1732,681,2090,743,1338,628,2845,909,1306,700,2033,775,2243,762,1897,663,1232,543,544,453,453,498,206,342,48,58
0500000US55025,55025,"Dane County, Wisconsin",7216,973,984,637,182,174,312,304,350,211,425,348,715,449,662,417,145,173,253,204,1350,666,433,266,822,341,391,265,42,70,0,216,150,131
0500000US55079,55079,"Milwaukee County, Wisconsin",31595,1790,3215,869,2235,731,2754,884,2448,823,2223,639,3066,958,1905,687,1645,630,1897,625,3326,795,2472,777,2212,766,1168,496,503,349,327,299,199,184
0500000US55101,55101,"Racine County, Wisconsin",4996,695,363,266,302,256,276,271,655,413,228,206,334,211,358,366,174,214,247,246,589,301,476,317,506,338,267,247,107,144,114,137,0,216
